;matrix_filler_ratio;density;hardener;epoxid;temperature;elasticity_on_stretching;solidity_on_stretching;resin;cover_angle;cover_step;elasticity_boxcox;surface_density_boxcox;cover_strength_boxcox
23;2.13444614423682;1986.34905262266;95.0890218408534;19.3649257190022;205.499760973999;76.340207250164;2459.52452600309;289.957141572361;0;3.74662497721847;350.78453114554026;43.56099160232613;116.03054917296676
24;4.14796643221644;1991.78978866553;116.856462171446;21.5732649493152;320.740172497546;70.3554640267673;1795.71935925029;189.88330728957;0;9.09436367744417;508.33657866492644;104.35349442262888;85.07761593644713
25;3.05783014692351;1987.25985886021;112.719826048096;19.3905110709324;336.245383730252;73.0164888868577;2016.50363680435;206.693378878874;0;6.30377284560279;193.5777593653593;63.81231058482871;150.93600057679333
26;4.18212858438216;1940.73923718186;111.969772877024;18.8002833612162;304.190488336488;72.7694732165961;2097.66945238521;226.422645257059;0;7.2579618310852;170.61443004012295;48.29471290326844;97.5817120133707
27;1.30102504367318;2057.93919253743;136.323974578022;23.3292718838398;292.625715602231;69.3828660743641;2561.54464642705;219.321971333448;0;6.1461253214983;398.52929546733174;82.41127537454979;146.41780242006118
28;3.63193481154382;2065.51787986419;120.69587752402;24.431893660076;308.978564926445;69.8021906297403;2320.81868146872;266.13830124966;0;10.0507182797683;253.68339429434127;48.873199316205735;156.0056458957868
29;3.95035176348501;2078.08518958498;101.985372572233;23.5215700672067;263.936794164664;75.9294262403174;2684.39394681658;321.58318393106;0;9.91252624375488;263.3752059236517;44.228011558725726;148.40006429086256
30;4.61698956841306;1907.24088138391;107.633965680302;26.2609927739994;294.750758090161;74.9551385125935;2708.0922867869;249.425570165226;0;5.64691439859512;367.5873817098715;76.357808847803;160.57156538821167
31;4.25637632736662;1985.43627389172;86.2580477765799;21.3510430299661;240.093794136484;71.5960274616026;3156.30010328437;279.646443441237;0;6.25505768443793;225.16418680879895;20.135674104303064;58.71963672334952
32;4.46735038107235;2045.91998424776;40.3048056934109;22.2303471856234;239.576875689797;73.8029667670687;2718.50504829443;268.64454753915;0;7.31043751586699;312.6021302678109;94.35019311795105;130.29373396938533
33;3.11817622250867;1892.75780016532;162.465446710082;23.9675428207614;260.189897198972;71.1835610478094;2002.04390800367;187.890164290387;0;5.25689909291407;408.75107150675404;40.21543048624824;138.49985525517656
34;2.67656443820564;2053.4297826253;106.195439435444;20.3113391841181;300.754584110511;71.1875536033647;2145.01588116359;304.428870764341;0;2.30265513315926;132.68466605933415;71.12599427220583;135.09132136387086
35;3.17576486892054;1970.51813882891;151.416684185638;22.2063665946037;313.627206741365;73.5543672416027;2505.32548580907;205.202797305012;0;6.79367738419888;319.1994031362935;70.49561200015795;90.7943597725576
36;2.09774644082955;2019.06596565285;135.949276438419;21.4973031317718;362.877362326566;74.2967008623467;2860.2709609966;186.555661741722;0;6.2811496770177;449.1927579544465;13.610566887976498;151.29126356180308
37;4.79471062727875;1917.78360071006;91.6603001689428;22.6763903716021;317.473648157517;69.0762520457978;2250.21111996466;321.145901909665;0;4.98508334944557;334.2550741819515;71.66869232928441;70.50851557510082
38;2.5619173843691;1956.58718841296;84.2889186459112;26.3858597471124;264.963876475242;70.1028944970212;3004.69657199198;194.853056966549;0;6.1913302964011;196.75740457162752;96.8066040647502;56.43200256110841
39;1.70519378852586;1993.62408679527;115.482321184986;24.461133568691;302.348496497711;73.7811776825022;1624.72053300225;283.289007232791;0;7.78271128777422;165.10888452791156;39.419750075163414;107.98270568682119
40;4.41416119685704;2014.62331805313;104.097858932163;20.7786343232078;227.51331059067;77.0465882211044;2241.46361145778;281.270927847583;0;13.1990069942431;274.4489142939921;95.14590797440586;136.46584630760677
41;3.45282114986932;1868.34874519129;87.3869345312855;23.3224226502699;291.339068668643;73.5938171327313;2957.91551381655;228.91172416346;0;5.08285562607062;262.60976998606384;62.17019697738855;98.01625117148937
42;2.68194050892477;1843.18256234416;106.823807795205;19.3327000435086;320.363018577296;71.2150322767018;3377.32804427794;92.4478651000093;0;10.6228863710581;485.9874853022534;23.100760704407758;91.38217525840953
43;3.12002168259489;2042.28028337428;88.4130126456654;23.0854223167781;280.643182017825;69.5260148149445;2164.38893556579;138.224720766734;0;4.79586231229187;272.0185538584166;60.411124808102;68.5226461729234
44;3.72515191986744;2009.39872044359;148.316385759674;16.8696696350116;289.23616959197;69.2046420071986;1337.424692334;172.549268899625;0;5.18293533449742;406.80367990637126;69.09807160681581;169.6960184322479
45;2.00123378085961;2008.31072030206;111.25927526507;22.7850763746836;309.579804260058;72.4865459842513;2835.5711428293;141.59841601308;0;7.42170414975365;34.21702343197041;115.70725936036416;116.61033801562027
46;2.53886870194548;1929.67753077483;161.557740686131;22.7251942440169;303.53008959714;75.3210982301261;1934.31603288287;131.922189046358;0;4.5459247020502;471.19849634127746;116.31510762454835;128.97890972147093
47;4.18091114843855;2068.26739082148;117.857237307933;18.0395915889216;347.608414194633;69.6004028193487;3134.10349822334;219.99535125577;0;5.08135736878662;363.9133130639965;69.73884518181987;126.76612962022658
48;2.39335559675756;2053.92831802024;134.957547547227;22.1304484869894;304.832999237713;72.0474413283835;2802.17805816386;234.208913634003;0;4.56846260485789;314.0308520280543;64.77899884798146;103.26297147153815
49;1.94002141130966;1969.62361231578;92.4193283683085;22.2446691752612;291.935734394608;69.1815991618218;2757.13030348676;211.912630322441;0;9.24558543118187;508.8884101035902;86.56790788023456;75.61483515255404
50;2.96581179258464;1952.0178976549;104.486677499559;23.8987280424436;308.473988799102;75.8254841649787;1400.35793217963;300.499627685786;0;11.6440483301461;61.1820191020904;109.03324407918717;63.12873746533662
51;4.43317554684919;1949.45458722468;114.528376344994;25.7988298980678;281.114390814806;76.8360634066066;2331.46952691839;147.007066556703;0;6.84503635293727;286.70575512278026;56.61304062341648;96.49464742993791
52;2.89683591198512;1929.52018533042;147.304327145391;22.5293840478616;306.854196901891;69.0941856872217;1869.98008853837;138.967712213374;0;7.98414562731789;186.7487316263262;45.16560117648635;99.54443491708092
53;2.52620785257568;1990.62526162108;107.581745858228;25.1264946874864;325.158879481838;71.7098961371883;2004.93278613354;195.97859018411;0;4.51649933309847;220.4520411009193;74.90266886703142;87.74212231704983
54;3.71167553514513;1835.94606537685;115.495390128164;24.1676319673921;259.258200768966;75.0632223881923;2840.93485251891;228.50865320882;0;5.76437702887089;529.7803654409231;4.366867240773899;153.97100608312675
55;3.4371928777298;1878.49402858102;142.130759048646;24.5343570280639;246.809360514364;71.4313833014238;2010.3343388636;156.263366293575;0;2.08129430676411;466.0866985220047;78.92964741004013;118.23830731744492
56;2.95252638624795;2014.75524946944;99.7579909083023;20.2086361361128;297.14694776363;69.9339583427704;2902.50915558568;244.035478370514;0;8.72543685815608;409.7955738182581;87.4985099741507;138.07440590688995
57;2.90330482263953;2019.60113491693;96.0452717071344;19.7153238418283;303.818771039945;77.9765608091946;1604.1445022462;241.318361361569;0;6.58117283915919;140.84985540359645;126.69336652561324;52.52098666560932
58;4.45711998805819;2017.20441780194;99.675032793115;25.7224493200724;292.101684786064;73.7828278686362;2546.35196236238;192.158907636717;0;4.76422910020487;413.07248484890886;57.464606779243105;146.76838967629357
59;1.04436147111365;1948.39523770175;126.027685319243;21.3449149327709;356.530711599113;69.3453726996293;2436.6915081748;172.969660830289;0;6.30424974881033;445.85952981917814;47.09428880926983;117.0043346141587
60;2.52710220131329;2021.85639528586;132.65352487722;22.4472819943523;255.190945494869;72.2711830029007;3214.53480934595;220.557907868402;0;5.59261340518086;377.1866205354973;43.22516857874837;183.50437648454937
61;3.31942347145868;2075.22120263035;140.938971719314;24.3704754933437;261.486931646461;74.2735490653323;2044.04357325501;301.76575439247;0;9.02511978187264;47.79008998757927;126.00900951359726;111.17638177947877
62;3.85839462105363;1873.63015432042;102.429378146075;19.8395923863193;244.802386412792;75.9714893100369;1913.04928896465;192.197370895773;0;10.1177506111313;413.6741910072676;114.84463680225694;149.53186219287377
63;2.14361668143806;1924.8648321671;116.753626353082;21.9788140951841;334.333067090101;67.0265082250484;2133.59114678859;111.056522728756;0;10.9917030810129;404.85794440700204;97.50876569767567;70.08536743339056
64;2.0413521645778;1967.03752657551;131.215489040203;21.8451439021792;341.412674813216;76.0015279368089;2573.63255590374;239.241272224609;0;10.3302155269039;215.40436044758627;109.36447925367985;132.03704177256193
65;3.55241804852583;1986.55243996333;102.614962309456;17.7515310835964;256.335929683774;72.5137471809204;2427.7269226661;277.746898334632;0;7.01662242248013;354.05189333085474;70.80208202196194;93.9690174182623
66;4.27197685251034;1876.16804570014;63.5118456398383;26.0390889169199;289.494315739399;76.439840642442;2155.8622848975;188.756824295458;0;7.53435720569406;256.55253286418673;49.35219835499135;68.72103870508117
67;3.83340522231327;1921.91763949269;126.919151502633;21.2453708727899;303.842913915158;70.6786915021356;3077.86939648801;208.929445658;0;11.8917707306285;540.5484914126781;17.53586289448008;95.58141735995054
68;2.60776417871172;2009.03430808664;79.3468498323662;21.874256956087;206.005127700645;74.370869325078;2018.17824714546;174.349764717947;0;9.19645051770041;128.8177203428635;85.05483095077041;95.04306669527227
69;3.46531840714799;2009.79708472036;71.4207934901581;22.011830868851;345.95274960054;69.1627659821526;3051.04090860934;159.958934783878;0;9.45435021816427;442.0954576846955;76.13501252122202;71.49537674020588
70;2.14855771403367;1978.55316047838;144.160097753681;21.0156185020504;313.02346719827;69.5606356074802;3277.66085324609;175.901628041114;0;1.45037472772178;385.9262933419379;64.1005029436427;108.82744463624174
71;3.10788543750693;1988.30196582608;52.074363628932;16.9770831604711;292.072966770267;75.1027470705178;2371.37313206939;172.995710440173;0;7.20661462503703;95.67479652909516;107.73049809200454;77.36075058269195
72;3.99163282928962;1881.61648732953;123.506166871104;28.3249680236444;220.225603940206;71.8146155999979;2323.71217704963;314.698865683065;0;9.5934645122199;296.0233627137259;65.01395901161686;65.19421346740809
73;2.31916633147187;1825.95249704412;112.556322536653;20.4355565439295;278.428992850912;72.3255877087822;2401.52231862469;128.471903855317;0;9.31246293139468;384.6865802926439;79.50051745689316;149.2628463724976
74;2.4034275396069;2018.95913118403;59.1746537274616;22.5011172600363;318.192405375553;69.1157624262968;2363.29454596808;222.307307195355;0;0.239660317801428;7.863953928364351;29.468011740858675;143.40845408465393
75;2.6839288213838;1996.67205635904;100.701483164466;23.1491680413374;288.758252898824;69.8422416539736;2446.56868100687;154.439542081752;0;7.86039703828512;445.5755507350557;64.45800367239154;150.87853619732388
76;5.11078055270228;1961.39635012088;112.326434543918;27.7076817364195;266.743678860243;71.5265120366174;2381.18987167905;280.532100896548;0;10.3700408327645;446.6118081121863;98.97103660842563;161.12579878844622
77;4.17806694549161;1932.75504828165;108.045473084526;19.4753971233738;227.655940286531;78.1433073975036;3307.24444961166;202.928474272059;0;6.70752255277215;318.89990684153713;24.511438261055044;95.30495556982454
78;3.64869266287333;2008.26931141329;119.50972347983;18.2179815949395;303.840126482864;73.3896392420657;2684.31258259535;207.345568206595;0;9.9030895116672;406.6249555606645;6.467337468022742;86.25948411512175
79;3.49016173689906;1986.34011019485;93.7485541276624;24.5932719990938;338.101358737812;76.1793827185123;2605.94963387025;261.819467829254;0;3.70851518297216;510.9639478705978;23.396195028151144;166.7811606221666
80;3.61518140211176;1868.41263136988;149.274563252657;21.7752731455617;282.265659520879;74.170087571078;2543.23690902203;156.385476165976;0;6.58312309746804;347.47358355953565;25.85633230007434;97.1901567489298
81;2.91988882419338;1910.93143389072;136.628657148349;21.5931747131841;323.796315773368;68.1875086837908;2331.69191215819;189.329207738759;0;4.37830659592764;254.92250451442115;62.210211032899466;181.65787582010273
82;3.10804304801002;1879.00070531557;157.076487854001;17.0892281048042;305.658635175067;72.6252131075541;1529.6044230796;208.945212267981;0;9.45326906976745;458.18065308042645;142.5170218909583;102.67621754431201
83;3.78453378939025;2080.43626043079;147.908960923558;23.0937147359627;270.143494828285;74.7913199104795;2368.10271401236;149.084561101116;0;6.58791393628453;354.2179662817384;105.19156013765401;62.001991553141714
84;3.66078705917815;2125.20620903089;120.193114819935;21.5467637577552;224.657476294879;69.7029943205378;2953.36674800987;132.056503137526;0;5.6805105686958;368.12579372686326;53.686351760513226;147.39478235979317
85;3.97310786891826;2007.86877296777;120.680539412637;24.082653349999;263.129987896194;71.68049054605;2192.7650451321;162.882660665919;0;5.86770510487927;306.6775527181208;57.298270481202024;119.94840067960928
86;4.37943044224713;1899.02932143337;79.8332316709832;20.0632229826574;308.07672481347;74.5191190555586;1994.67460301086;237.571115543585;0;7.5677231136102;162.7845450073754;13.62653335613672;113.78010404296604
87;1.6601859658962;1959.59675793968;118.18466631321;19.3311065981728;253.305033770883;78.868134957946;2355.72536764392;171.810458303451;0;1.73474402022773;82.8419618404747;123.93615165457226;139.25588062548874
88;2.21786865226637;2076.52257110167;76.9468750349101;21.037842462363;307.301226957021;73.9829656492856;2114.773149935;189.484400535253;0;5.53703207263677;95.76669654627769;100.50251182963135;137.66947210675565
89;2.16721723253188;2021.81098318314;95.6416772725609;19.431257778407;258.370168527495;73.3539309385746;2494.2142265088;284.183922179704;0;5.13632543022061;156.7841621995042;33.55387864469974;79.46105145991292
90;3.28935953149906;2061.01447917075;121.066050487483;20.9817295933301;307.840838321953;75.6185150070368;2454.20218751784;252.98851217579;0;4.00362315710827;181.52116715284265;43.746779515403745;63.8906369127654
91;2.92790508776097;2012.54997651056;97.7403584126305;23.9617021480487;280.527319306035;74.066128583821;2170.83247176416;223.855680868301;0;4.29585661766149;282.1608810275688;49.3078731316188;74.78859261370117
92;2.79135167712529;2135.7986794063;122.466336798646;22.5324830773673;250.111700908508;67.4553446395691;1849.91746460923;326.667721575908;0;7.00724231596374;546.840523421936;120.8723536839407;136.92158925103817
93;1.82149182558494;2045.55817844179;121.754660866466;22.5361314375521;220.152239218867;71.5567409671738;2078.19436522591;229.182606129494;0;5.45457783299345;242.74012194444003;114.93687032110769;58.500772730577545
94;2.84824967903826;1963.86646687557;138.873674524205;22.8336445948436;294.494094692645;68.7020387100913;2655.46086278527;236.30888485571;0;7.17472788121551;448.67511989461315;18.972421963439256;95.11384651255833
95;1.74645787079316;1885.72400423631;106.704606483918;20.5755939753209;263.362796456392;77.0948951164973;2364.796770099;256.283234828863;0;4.92960337110031;304.7383444141816;41.48128479603805;70.46079574357441
96;3.40176085325364;1925.46368752069;132.388360097445;23.373700903325;282.14532866972;72.6223758775023;2014.63578793665;176.308067680269;0;8.96487681667237;263.04435396704656;90.13350994242917;137.34999985353318
97;2.75701624775771;1986.13144332681;103.17644327817;21.6278018720638;299.045889387724;76.2141007700111;2945.92158455737;243.825970799259;0;2.27175435300816;297.9749168842113;112.79423790356135;87.16150875701395
98;2.96742736201178;1987.18794795186;123.349104786111;19.1062922382672;305.712624070181;71.7691924938968;2456.39500866037;220.193714078228;0;4.48783570598458;199.90885029238058;86.43306038512473;86.80969258100303
99;3.9539783775605;2056.29907229233;45.1221753550373;24.8300648560584;319.150464552372;69.0164826583692;2574.67622054533;224.098202542613;0;4.60733041916307;569.5000647363711;85.87078250431051;137.22357288889705
100;2.97062900262539;2060.75616969417;45.863125728138;21.3443710579746;305.480408850932;77.3616410320201;2471.32329603004;257.495622041341;0;6.69783832008661;186.845322484076;65.81431331125101;132.59884796581179
101;3.09745072225443;1938.96287787084;173.254326216121;23.2765695401357;253.481768227446;74.0749101058675;1847.81039754473;323.876590840476;0;5.35631243008532;179.79898023299816;51.54946355538475;74.78137300841108
102;3.32453505774856;1884.47432094672;106.074955216557;20.4098816991252;297.453359104484;74.6921910713662;2012.9734476082;247.845359976872;0;6.84699916950264;239.5974529244721;102.09841313597917;72.63867361016038
103;1.96388234987812;1941.75569538602;97.0682953950219;19.7478221778379;242.523325163283;71.3682118686789;2437.94331700001;190.126236811779;0;4.64595799788816;411.5672055040676;66.92004868607366;157.89029981855234
104;3.5408059474856;1917.65572784448;89.8782066368905;21.1103602989652;322.008954712805;75.1486785450593;2569.26678094943;204.153010639737;0;11.3753589895885;623.5572492069085;50.53403288388245;99.96179898605405
105;3.6520043449254;2145.26035210703;125.160257350176;23.5513924774234;295.101373113641;76.9920030237459;2267.57049040335;165.332352655114;0;2.51178319771711;289.3370822988392;84.92869552612963;97.77603649316718
106;2.99615410801784;2000.02126014374;128.413302904304;22.4129111716308;293.695902661827;70.9418768394867;2140.66316976665;243.754769900751;0;4.80608250942645;407.070682321228;51.34341908353023;138.64935796067323
107;2.76315892359089;1910.8525778044;122.112128782529;21.1777461070146;295.270984388032;70.577166053484;2203.58113232471;276.539615628118;0;7.15088553540804;358.3016226095524;72.61179837021469;93.15377024901795
108;4.87425435721239;1974.91777409442;80.7927476307746;20.6218463065478;365.18547076714;75.2193596424817;1954.96444268869;293.256747521795;0;10.1289361053654;16.7896280361608;63.81104818700751;97.6757375926116
109;2.70063924746068;1939.30689136578;100.210884254774;17.2185695823429;279.944161100513;75.1474865444085;2086.33197374258;239.4723747007;0;8.42541123898241;404.71135353698816;64.70968278155874;75.89525567714743
110;2.54353934256161;1949.42325021911;71.1687979242014;23.5543900031144;218.560835636096;73.0177703609138;2166.32240710173;208.483085890784;0;11.5026462064631;178.4475637025234;107.65928563024038;107.88061649196446
111;2.51684906841337;1954.98198852573;89.6923668988838;22.1488600221478;313.56619638842;74.322191361958;2558.87538970422;183.17770734771;0;3.19421502194393;313.86315597161274;104.70142777724148;145.98440072373808
112;3.26752296713052;2107.54911319068;60.9942606433636;27.3121673068201;268.485006773921;81.0532928223055;3460.43821194654;340.016625582485;0;4.57089231125669;314.5197600521352;31.7810906920573;167.21074140779035
113;1.91684276700052;2109.44165877917;116.606569802103;21.6117356899519;341.789753872262;72.6800256760073;2085.86638304655;265.171039141906;0;4.03646417966573;306.64453478155923;66.12063058263192;121.66802205604496
114;2.72133101860261;2006.43117479949;76.1388744184156;23.594098277489;262.064344650352;73.1612268755751;2365.11367762949;162.583903248181;0;6.57460597315956;468.42104122461916;114.54216294246714;63.454030745938034
115;3.36008438871322;2014.30359529447;58.0547671258525;20.7742485025137;257.148028519796;75.4820758015332;2628.15587909189;213.519778134637;0;7.42151930462171;341.04269121121;88.19135030306957;120.98644684074695
116;1.49319598796389;1997.21255466864;107.549456408651;17.3005393046688;322.532497868371;72.7759301765559;2144.8917333815;160.115494585427;0;7.55738704756393;424.0460302600698;38.91868082828512;117.80210632976112
117;2.92987944037979;2053.98537865147;126.72566648855;24.2542364251645;285.811108461131;70.1453885712061;1767.31317497859;257.066368086249;0;2.27149646860691;388.08714350184533;105.4067138778029;122.88650938288758
118;2.01536258698916;2028.59629120578;115.034794497194;23.7037771102794;293.849226566135;80.2544525384952;1486.09479399993;185.83007757709;0;5.16734860553562;285.12962260781444;50.41629380640798;90.72467931130357
119;3.63873981622786;2062.01353082313;122.282217620936;21.5552559414525;223.267476770567;70.8545198081699;1673.35514591182;163.433297838819;0;8.48926776078581;400.39916047030385;126.52067507569929;115.67345449248268
120;2.82959398611842;1944.09693228162;124.874276015098;22.1329717266983;349.371088857791;71.5682039478112;1687.63128066623;179.211987045508;0;12.045283804877;461.0191412648592;114.5668549349636;126.23694298704135
121;3.92157888908218;1832.56096474266;137.5164552247;20.3873387499097;239.662281461481;73.7332208519699;2798.79683963223;295.419936885468;0;5.38572190013947;353.75536780756977;89.77494144081342;73.12313053062607
122;3.02635705560141;2114.43458423325;81.6356852725651;20.1722003219716;294.820681141034;73.6693326349382;2450.49164793272;284.103490430149;0;1.14775274866061;228.72832865800603;85.42449583055614;135.43044274824862
123;2.77697872335031;2021.52757718817;107.029915367572;20.3880962124326;295.535487558401;72.2051823872737;2498.54464949146;216.639016629297;0;6.78177129262326;373.82728764619077;59.75567208397555;81.75201339359255
124;2.31454059051;2005.15155469975;81.7933700224456;25.179894255425;265.652005395095;74.9255548667498;2053.6467971079;239.280575835739;0;0.390190695763201;386.0566275177066;46.90534359963236;100.74378907209382
125;4.53440999938478;1965.86679984377;128.402011407858;23.9468675026538;269.226886106212;69.9240699193683;1768.48762173449;206.352177325116;0;5.51061907005638;204.17246722428615;126.03901297073674;139.57414755379799
126;3.77894996365667;1868.70104949575;141.175148405045;18.2615047685428;283.304160301864;73.9610125863067;2332.53330736366;205.454127247954;0;5.90340826612879;474.4289899358481;138.20736466713626;152.00303695412313
127;2.36568253187778;1930.95698101364;97.9760139408888;22.1404775974132;294.865630944508;69.5823142158565;2326.61618627339;154.710334623347;0;4.2473905784927;293.95894698341345;103.90162154689266;50.03456032486546
128;2.67845916087314;1914.07926123845;122.104823241077;16.9953034665714;368.651948453106;76.5065196613926;2521.11393788333;201.244075652458;0;10.8732869754276;169.44076053765482;84.15456257742237;57.26323466092647
129;2.77237977813482;2033.82018991047;103.987718939202;24.6727463523621;323.305402321155;78.7616276027646;2438.21968289253;170.77068976885;0;2.70982836860104;508.04035927435774;49.77287678121181;148.1030518588812
130;1.03018850972023;1923.81197577145;126.758012246381;27.0992028334946;278.709560694548;73.1312675494486;2687.11134973822;126.716443030048;0;6.53544521861475;139.46424361509335;95.37783607247351;66.93985166245314
131;2.38686824351184;1968.95308290274;115.237068215269;24.4865336366692;298.128902344027;72.3420250545008;2846.75028483065;141.978230778283;0;9.33836879326558;487.3942342342396;71.02405699616673;105.19050050988668
132;4.11413401399264;2012.15033869447;88.3355166409877;18.5310055448416;266.890251022994;74.4548605894255;3003.75294491684;250.262394437151;0;6.89397327080557;395.68004831585955;22.279649925499886;186.56654336068627
133;3.61849795086677;2037.62396846324;133.499648910394;21.5730728840487;346.824340422875;77.5080453422483;2607.25931068559;230.788904526266;0;4.40973993286395;459.00383625961354;86.0822906451143;159.7447826029114
134;2.27518169360637;1999.85210388695;136.71028547338;20.199540777003;367.549316139371;72.3211612353766;2427.97606672238;356.925974533366;0;9.62568994054109;343.0628777093671;121.00892618748752;68.40391010424163
135;3.58404651415895;1982.60120459074;73.4026600251467;25.6005476346391;289.542355048226;76.0992002155958;2938.12302602529;195.370410436975;0;5.11747660643704;235.58453225650297;63.2249317156766;62.80863396149785
136;2.69165913602626;1899.86915136573;100.33788511081;19.8693572375141;358.270877843865;73.0678138691755;2752.01193800421;147.489582142926;0;4.54869784048688;325.99239514609553;68.5635779496458;158.44081213705508
137;2.21313025571143;2107.86106026112;74.3865045251282;23.0758898508445;277.080675743097;71.3295743026934;2667.10924795748;178.787038056155;0;4.27108154478789;168.5425564220928;28.930418757943094;177.99330051340132
138;2.36519348230335;1934.30940294685;97.4905035235488;26.8204423388454;229.940794001709;75.3102872467453;2796.45834469719;224.773830095524;0;9.34943514259177;263.9487017292879;22.956341510397877;68.26680698320537
139;2.7105308303834;1936.43879876002;122.599222755332;24.3657473293529;315.858996267389;79.3367599291455;1960.882953483;268.67103286047;0;4.62656059783361;222.16737528817507;88.84955375163709;102.73730105583921
140;4.42246624136932;1945.32369897669;127.661350648417;20.5276962843134;249.291603188095;78.2590887401067;2934.86572835063;197.557822271885;0;3.71701487088887;285.8978138632632;94.40271518085106;107.91552247216319
141;2.98953812495811;1947.95216702878;110.615465756571;21.0310691480144;342.168045469108;72.1463596379168;1680.97105687655;278.194759106478;0;4.90448544354076;124.22521751213446;0.5508042842993189;96.83200412241564
142;3.0599593719809;2016.6447225116;121.200632367709;23.4603477660241;243.702757629858;76.7960999945531;2742.29996548183;249.371318128189;0;5.77350784476376;383.32695529322655;63.72710469325136;134.38660050588837
